3125,10732,3,869011200
4611,6437,3,864864000
4611,6437,3,864864000
3122,10732,3,864604800
837,1711,3,862444800
837,1711,3,862444800
2981,12294,1,860371200
279,5167,3,864604800
949,1936,3,862444800
5996,5167,2,843091200
7109,13213,3,894153600
6157,11448,2,650592000
6943,7332,2,932688000
6715,5851,3,886291200
6715,5851,3,886291200
6045,11448,3,859852800
6912,7332,3,852076800
2082,8018,3,946944000
2502,4215,2,942019200
3057,7332,1,929491200
6039,11448,1,944784000
2502,4215,3,958521600
4418,10537,3,904176000
2863,753,3,937180800
6044,11448,3,863481600
6041,11448,3,864000000
6045,11448,3,920851200
6179,11498,2,866678400
2973,5563,3,945734400
3474,10103,3,951523200
2247,486,3,951609600
4406,1816,3,949536000
3473,10103,1,956534400
2980,12294,3,955843200
2980,12294,3,955843200
2980,12294,3,955843200
2980,12294,3,955843200
2980,12294,3,955843200
6270,7332,2,958694400
6096,7332,2,959644800
6096,7332,2,959644800
31,1924,2,959040000
5598,541,3,959817600
2851,5073,1,962928000
2851,5073,1,962928000
2851,5073,1,962928000
2851,5073,1,962928000
2565,8485,2,962928000
6265,4429,2,963792000
2851,5073,1,972000000
3122,10732,3,972000000
4407,1816,1,974160000
4407,1816,1,974160000
4407,1816,1,974160000
4407,1816,1,974160000
4407,1816,1,974160000
3058,7332,3,977184000
3058,7332,3,977184000
3058,7332,3,977184000
3058,7332,3,977184000
4407,1816,1,977184000
4407,1816,1,977184000
4407,1816,1,977184000
4407,1816,1,977184000
4175,1998,3,977184000
3388,6465,3,977184000
4707,8999,1,977184000
2851,5073,2,977184000
3049,8592,2,977184000
2503,4215,3,977184000
3474,10103,3,976492800
3474,10103,3,976492800
2852,5073,3,976492800
5200,1994,3,976492800
6912,7332,1,978998400
6645,8817,2,978998400
838,1711,3,978998400
3475,10103,3,978998400
3475,10103,3,978998400
2989,5315,3,978998400
4642,8957,3,978998400
3473,10103,1,947289600
715,5591,1,981936000
715,5591,1,981936000
715,5591,1,981936000
715,5591,1,981936000
4356,5254,1,981936000
388,766,2,982281600
2563,2812,1,981936000
5751,6235,3,982281600
2501,4215,3,981936000
6043,11448,2,981936000
6043,11448,2,981936000
3181,5539,3,984355200
6088,10447,3,984355200
6039,11448,3,984355200
5340,9734,2,984355200
5340,9734,2,984355200
4426,8485,1,984355200
6971,1042,3,988848000
6971,1042,1,988848000
3656,6944,2,985564800
2990,5315,2,985564800
2990,5315,2,985564800
3155,5662,3,991440000
3156,4215,3,991440000
6910,7332,1,993600000
6910,7332,1,993600000
6910,7332,1,993600000
5768,12643,2,988848000
4319,5073,2,991440000
4319,5073,2,991440000
3059,7332,3,993600000
4252,2787,1,992822400
3122,10732,3,993600000
793,8243,2,994032000
4466,8592,1,995673600
3001,7332,1,995673600
2564,2812,3,1007078400
2851,5073,1,1008115200
2851,5073,1,1008115200
2851,5073,1,1008115200
2851,5073,1,1008115200
2851,5073,1,1008115200
3123,10732,1,1007596800
3123,10732,1,1007596800
950,8462,1,1007596800
2851,5073,3,999475200
5122,10194,3,995846400
7054,5563,3,996105600
2202,3813,1,993081600
3315,8946,3,995241600
6048,11448,1,1009756800
6048,11448,1,1009756800
3752,13326,2,1027641600
5624,671,1,1014768000
5624,671,1,1014768000
6100,11280,3,1017100800
4126,851,2,1022630400
2865,753,3,1025654400
1678,7332,3,1029110400
5371,9796,2,1029110400
4467,8592,3,1033689600
5752,12388,3,1033689600
5694,10493,3,1032825600
5694,10493,3,1032825600
5694,10493,3,1032825600
1678,7332,3,1032825600
239,10681,1,1046995200
3726,7194,2,1040688000
6105,4030,1,1040601600
2851,5073,2,1050969600
2851,5073,2,1050969600
6422,1978,2,1049241600
2851,5073,3,1031529600
6431,5073,3,1028160000
2804,10069,3,1040256000
2804,10069,3,1040256000
2804,10069,3,1040256000
5258,9648,3,1041292800
6294,11729,3,1041292800
6853,7972,1,1041292800
6853,7972,1,1041292800
6913,7332,3,1044576000
1674,784,3,1046995200
1021,5073,1,1049068800
6914,7332,3,1049068800
6914,7332,3,1049068800
6914,7332,3,1049068800
6914,7332,3,1049068800
6914,7332,3,1049068800
3479,6653,3,1049068800
3479,6653,3,1049068800
2870,753,2,1050019200
2870,753,2,1050019200
5766,10681,1,1049241600
3571,784,3,1052092800
4709,8999,3,1049241600
4427,8485,2,1052697600
4427,8485,2,1052697600
1022,5073,1,1052092800
1022,5073,1,1052092800
1022,5073,1,1052092800
1022,5073,1,1052092800
1022,5073,1,1052092800
1022,5073,1,1052092800
1022,5073,1,1052092800
5985,11056,1,1052092800
5281,9598,3,1052697600
5281,9598,3,1052697600
5281,9598,3,1052697600
4619,6229,3,1052697600
4619,6229,3,1052697600
4619,6229,3,1052697600
3058,7332,2,1055116800
3061,7332,2,1055116800
1677,7332,3,1061942400
2866,753,2,1055116800
5951,10625,3,1053993600
5106,9413,2,1055721600
2342,4006,2,1055721600
952,1943,3,1055721600
6953,7332,3,1055116800
7063,13115,3,1053561600
2917,7332,3,1055721600
2917,7332,3,1055721600
6912,7332,3,1059004800
6917,7332,3,1061164800
6917,7332,3,1061164800
523,1018,3,1057104000
3600,599,3,1057104000
3844,7486,3,1059004800
7111,5915,3,1060214400
7070,10103,1,1061942400
7070,10103,1,1061942400
6761,577,3,1060214400
6761,577,3,1060214400
4873,9122,2,1060214400
3312,6229,3,1060214400
5334,9734,1,1060214400
4135,7332,3,1086048000
4135,7332,3,1086048000
4135,7332,3,1086048000
4432,8560,2,1069027200
3400,6486,3,1061164800
3400,6486,3,1061164800
4355,2121,3,1061164800
4355,2121,3,1061164800
4355,2121,3,1061164800
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6917,7332,3,1061942400
6040,11448,3,1061942400
6040,11448,3,1061942400
7168,13299,2,1061942400
3477,6653,2,1061942400
3086,2121,3,1061942400
3856,7525,3,1061942400
6917,7332,3,1069027200
6999,7332,3,1066608000
4549,2782,3,1066608000
2917,7332,3,1061942400
2175,7332,3,1069027200
2175,7332,3,1069027200
6917,7332,3,1069027200
6917,7332,3,1069027200
6917,7332,3,1069027200
3060,7332,2,1099440000
4135,7332,3,1086048000
4135,7332,3,1086048000
5125,12294,3,1063756800
6047,11448,1,1064188800
6047,11448,1,1064188800
2805,10069,3,1066608000
1689,8592,2,1066608000
1689,8592,2,1066608000
1689,8592,2,1066608000
1689,8592,2,1066608000
1689,8592,2,1066608000
6137,11420,2,1066608000
2756,4814,1,1066608000
1701,5167,3,1065398400
5597,4426,3,1063756800
4069,7801,1,1064188800
2881,13384,3,1065398400
6917,7332,3,1071446400
6917,7332,3,1071446400
6917,7332,3,1071446400
6917,7332,3,1071446400
6913,7332,3,1078272000
6913,7332,3,1078272000
2552,7332,3,1071446400
2552,7332,3,1071446400
5335,9734,1,1069027200
5335,9734,1,1069027200
3855,2682,3,1069027200
974,4648,3,1069027200
2327,4648,2,1069027200
6912,7332,3,1086048000
6974,13008,3,1071446400
4382,8485,2,1071446400
4382,8485,2,1071446400
3478,6653,3,1071446400
3478,6653,3,1071446400
3407,496,3,1073260800
3479,6653,3,1074556800
3479,6653,3,1074556800
3479,6653,3,1074556800
2929,7332,1,1074556800
3801,2694,3,1076976000
6040,11448,3,1057190400
3884,11855,1,1072828800
5802,12287,3,1072828800
4217,8049,3,1067904000
2888,12098,1,1067817600
2888,12098,1,1067817600
3696,577,3,1072656000
4874,9122,3,1069891200
454,936,2,1072828800
2133,3720,3,1072828800
3830,7435,1,1072828800
3830,7435,1,1072828800
2242,3847,1,1072828800
5402,9902,2,1072828800
1519,11306,2,1072828800
6757,12869,2,1238630400
6178,11487,2,1076976000
7162,7280,2,1076976000
709,10103,3,1078272000
709,10103,3,1078272000
5354,10732,3,1079308800
6912,7332,2,1086048000
2135,3721,2,1083628800
2135,3721,2,1083628800
6235,6465,2,1083628800
136,304,3,1080518400
4,7332,1,1096329600
4,7332,1,1096329600
4,7332,1,1096329600
4,7332,1,1096329600
4,7332,1,1096329600
4,7332,1,1096329600
6912,7332,3,1099440000
6912,7332,3,1099440000
6912,7332,1,1099440000
3095,1110,1,1091750400
3095,1110,1,1091750400
6917,7332,3,1091750400
6917,7332,3,1091750400
6917,7332,3,1091750400
6232,11619,2,1092787200
6232,11619,2,1092787200
4669,8996,1,1101168000
2975,5563,1,1101168000
2975,5563,1,1101168000
5370,9791,1,1101168000
5370,9791,1,1101168000
