1454,119,3
1454,20,3
1454,399,2
1453,20,3
1456,119,2
1454,399,1
1456,399,2
1456,476,2
1456,264,1
1453,399,2
1456,264,2
1334,399,1
1346,399,2
1326,399,1
1326,20,1
1335,399,1
1343,399,1
1343,264,1
1535,399,1
1348,264,2
1535,264,2
1349,399,2
1326,399,2
1535,399,2
1342,200,2
1535,189,3
1350,399,2
1456,189,2
1353,362,2
1352,399,2
1456,20,2
1351,119,3
1514,20,2
1356,264,1
1456,119,3
1456,20,3
1362,399,2
1361,399,2
1535,399,3
1455,399,2
1541,399,2
1535,264,3
1334,399,2
1456,17,1
1326,189,2
1535,119,3
1370,399,3
1374,399,3
1364,362,2
1455,119,2
1372,399,2
1535,119,2
1381,20,2
1513,20,3
1386,189,1
1335,399,2
1389,119,2
1350,16,2
1382,20,2
1388,264,2
1383,200,1
1391,399,2
1330,310,2
1388,20,3
1324,264,3
1393,189,3
1513,59,2
1333,264,2
1367,399,2
1517,399,3
1396,119,2
1398,189,3
1395,119,2
1395,119,3
1535,16,1
1395,200,3
1395,264,1
1456,399,3
1392,399,3
1525,20,1
1335,59,2
1384,119,3
1455,200,2
1401,94,3
1387,20,1
1535,362,2
1306,119,2
1456,94,2
1404,399,3
1562,94,3
1405,399,3
1394,264,1
1373,189,3
1455,362,2
1406,20,2
1535,189,2
1307,20,2
1307,20,3
1323,119,3
1409,189,3
1410,264,3
1410,189,3
1379,264,2
1412,264,1
1308,200,2
1409,399,2
1399,399,2
1411,264,2
1410,119,3
1407,119,3
1323,200,2
1325,362,2
1328,119,3
1412,20,2
1413,264,2
1323,287,3
1413,20,3
1419,119,3
1419,20,3
1415,399,3
1417,399,2
1455,119,3
1537,362,2
1542,399,2
1546,119,2
1417,399,1
1419,189,2
1403,399,2
1402,399,2
1400,264,3
1419,264,1
1420,399,2
1414,119,3
1419,399,2
1420,189,2
1422,119,2
1455,264,1
1423,20,2
1423,399,2
1424,189,2
1535,264,1
1323,264,1
1422,20,2
1421,399,2
1455,16,2
1453,16,2
1455,264,2
1427,189,2
1558,119,3
1394,20,2
1418,264,2
1550,362,2
1309,119,3
1557,119,3
1520,16,3
1429,119,2
1455,20,2
1518,362,1
1309,119,2
1430,189,3
1431,200,1
1309,399,3
1455,264,3
1455,189,2
1453,200,2
1526,200,2
1515,119,2
1455,310,3
1367,264,2
1428,399,3
1309,362,2
1367,264,1
1533,200,2
1453,399,3
1455,287,3
1309,310,2
1455,189,3
1309,264,3
1529,399,3
1408,264,2
1434,119,3
1455,362,3
1455,20,3
1455,399,3
1367,20,3
1394,399,3
1513,264,2
1310,16,2
1309,399,2
1407,20,3
1436,119,3
1372,399,3
1455,362,1
1435,264,1
1455,399,1
1434,200,1
1535,20,1
1441,94,3
1455,200,1
1455,200,3
1455,20,1
1455,189,1
1513,189,3
1440,189,2
1444,399,2
1439,200,1
1543,362,3
1513,200,2
1444,119,2
1535,200,1
1444,264,1
1434,399,2
1445,399,2
1538,264,1
1455,119,1
1446,200,1
1446,20,2
1446,20,1
1328,200,1
1535,20,2
1535,200,2
1446,189,2
1446,119,3
1446,399,2
1535,20,3
1561,399,1
1561,264,1
1437,362,2
1458,264,1
1552,119,3
1449,362,2
1328,264,1
1450,189,1
1450,264,1
1450,264,3
1530,200,1
1458,200,1
1448,119,3
1448,20,2
1552,189,2
1539,189,2
1535,119,1
1458,20,2
1458,264,2
1458,189,2
1458,399,2
1521,20,2
1458,189,3
1311,189,2
1458,119,2
1552,119,2
1552,20,2
1335,119,2
1552,264,2
1474,119,2
1460,189,2
1471,264,2
1470,189,2
1328,20,1
1552,399,3
1446,20,3
1418,264,3
1461,189,2
1459,189,3
1447,264,2
1471,399,2
1553,399,3
1435,20,2
1316,16,2
1473,264,2
1560,362,1
1554,264,2
1388,399,2
1479,399,2
1317,189,3
1482,119,2
1477,264,2
1475,264,3
1462,119,2
1482,20,3
1472,119,2
1480,264,1
1477,264,3
1318,362,2
1475,189,2
1478,189,2
1481,399,2
1482,20,1
1475,119,2
1482,119,3
1472,189,3
1369,399,2
1482,362,2
1476,287,1
1451,362,2
1555,20,2
1486,399,2
1316,362,1
1494,200,1
1502,264,2
1484,189,2
