5919,3,0,869011200
3397,3,0,864864000
3397,3,0,864864000
5916,3,0,864604800
947,3,0,862444800
947,3,0,862444800
6655,4,1,860371200
2670,3,0,864604800
1063,3,0,862444800
2699,2,0,843091200
7140,3,0,894153600
6248,4,0,650592000
3936,2,0,932688000
3001,4,0,886291200
3001,4,0,886291200
6243,3,0,859852800
3905,4,0,852076800
4349,4,0,946944000
2209,3,0,942019200
3848,4,1,929491200
6237,4,1,944784000
2209,3,0,958521600
5794,3,0,904176000
437,6,0,937180800
6242,3,0,863481600
6239,3,0,864000000
6243,3,0,920851200
6268,3,0,866678400
2870,3,0,945734400
5598,3,0,951523200
313,6,0,951609600
1023,3,0,949536000
5597,6,1,956534400
6654,4,0,955843200
6654,4,0,955843200
6654,4,0,955843200
6654,4,0,955843200
6654,4,0,955843200
3883,2,0,958694400
3880,4,0,959644800
3880,4,0,959644800
1058,2,0,959040000
345,2,0,959817600
2600,4,1,962928000
2600,4,1,962928000
2600,4,1,962928000
2600,4,1,962928000
4569,3,0,962928000
2313,4,0,963792000
2600,2,1,972000000
5916,3,0,972000000
1024,3,1,974160000
1024,3,1,974160000
1024,3,1,974160000
1024,3,1,974160000
1024,3,1,974160000
3849,4,0,977184000
3849,4,0,977184000
3849,4,0,977184000
3849,4,0,977184000
1024,4,1,977184000
1024,4,1,977184000
1024,4,1,977184000
1024,4,1,977184000
1090,6,0,977184000
3405,3,0,977184000
4875,4,1,977184000
2600,2,0,977184000
4650,3,0,977184000
2210,3,0,977184000
5598,3,0,976492800
5598,3,0,976492800
2601,3,0,976492800
1089,6,0,976492800
3905,4,1,978998400
4759,3,0,978998400
948,3,0,978998400
5599,3,0,978998400
5599,3,0,978998400
2769,3,0,978998400
4811,6,0,978998400
5597,3,1,947289600
2899,4,1,981936000
2899,4,1,981936000
2899,4,1,981936000
2899,4,1,981936000
2750,4,1,981936000
458,2,0,982281600
1510,4,1,981936000
3306,3,0,982281600
2208,4,0,981936000
6241,2,0,981936000
6241,2,0,981936000
2861,3,0,984355200
5740,3,0,984355200
6237,3,0,984355200
5400,2,0,984355200
5400,2,0,984355200
4572,4,1,984355200
645,4,0,988848000
645,4,1,988848000
3646,3,0,985564800
2770,3,0,985564800
2770,3,0,985564800
2940,3,0,991440000
2219,3,0,991440000
3903,4,1,993600000
3903,4,1,993600000
3903,4,1,993600000
6857,6,0,988848000
2610,4,0,991440000
2610,4,0,991440000
3850,4,0,993600000
1498,4,1,992822400
5916,3,0,993600000
4436,2,0,994032000
4654,4,1,995673600
3840,4,1,995673600
1511,4,0,1007078400
2600,4,1,1008115200
2600,4,1,1008115200
2600,4,1,1008115200
2600,4,1,1008115200
2600,4,1,1008115200
5917,4,1,1007596800
5917,4,1,1007596800
4556,4,1,1007596800
2600,3,0,999475200
5637,3,0,995846400
2878,2,0,996105600
2020,4,1,993081600
4806,4,0,995241600
6246,4,1,1009756800
6246,4,1,1009756800
7232,4,0,1027641600
407,4,1,1014768000
407,4,1,1014768000
6184,4,0,1017100800
540,2,0,1022630400
438,4,0,1025654400
3797,4,0,1029110400
5432,2,0,1029110400
4655,4,0,1033689600
6699,4,0,1033689600
5774,4,0,1032825600
5774,5,0,1032825600
5774,4,0,1032825600
3797,4,0,1032825600
5889,3,1,1046995200
3734,4,0,1040688000
2129,4,1,1040601600
2600,4,0,1050969600
2600,4,0,1050969600
1079,2,0,1049241600
2600,3,0,1031529600
2631,3,0,1028160000
5563,4,0,1040256000
5563,4,0,1040256000
5563,4,0,1040256000
5322,6,0,1041292800
6398,4,0,1041292800
4332,4,1,1041292800
4332,4,1,1041292800
3906,4,0,1044576000
471,6,0,1046995200
2593,4,1,1049068800
3907,4,0,1049068800
3907,4,0,1049068800
3907,4,0,1049068800
3907,4,0,1049068800
3907,4,0,1049068800
3489,3,0,1049068800
3489,3,0,1049068800
443,2,0,1050019200
443,2,0,1050019200
5891,4,1,1049241600
482,3,0,1052092800
4877,4,0,1049241600
4573,4,0,1052697600
4573,4,0,1052697600
2594,4,1,1052092800
2594,4,1,1052092800
2594,4,1,1052092800
2594,4,1,1052092800
2594,4,1,1052092800
2594,4,1,1052092800
2594,4,1,1052092800
6061,4,1,1052092800
5296,4,0,1052697600
5296,4,0,1052697600
5296,4,0,1052697600
3303,4,0,1052697600
3303,4,0,1052697600
3303,4,0,1052697600
3849,2,0,1055116800
3852,4,0,1055116800
3796,2,0,1061942400
439,4,0,1055116800
5871,4,0,1053993600
5208,2,0,1055721600
2122,3,0,1055721600
1067,3,0,1055721600
3945,3,0,1055116800
7095,4,0,1053561600
3820,4,0,1055721600
3820,4,0,1055721600
3905,4,0,1059004800
3910,4,0,1061164800
3910,4,0,1061164800
637,4,0,1057104000
387,4,0,1057104000
4040,4,0,1059004800
3027,3,0,1060214400
5601,4,1,1061942400
5601,4,1,1061942400
380,4,0,1060214400
380,4,0,1060214400
4992,6,0,1060214400
3301,4,0,1060214400
5394,4,1,1060214400
3858,4,0,1086048000
3858,4,0,1086048000
3858,4,0,1086048000
4616,2,0,1069027200
3423,4,0,1061164800
3423,4,0,1061164800
1156,2,0,1061164800
1156,2,0,1061164800
1156,2,0,1061164800
3910,4,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
3910,2,0,1061942400
3910,4,0,1061942400
3910,4,0,1061942400
6238,3,0,1061942400
6238,3,0,1061942400
7224,3,0,1061942400
3487,2,0,1061942400
1153,4,0,1061942400
4047,4,0,1061942400
3910,3,0,1069027200
3951,4,0,1066608000
1497,4,0,1066608000
3820,4,0,1061942400
3811,2,0,1069027200
3811,4,0,1069027200
3910,2,0,1069027200
3910,2,0,1069027200
3910,4,0,1069027200
3851,2,0,1099440000
3858,4,0,1086048000
3858,4,0,1086048000
6656,4,0,1063756800
6245,4,1,1064188800
6245,4,1,1064188800
5564,4,0,1066608000
4644,4,0,1066608000
4644,4,0,1066608000
4644,4,0,1066608000
4644,4,0,1066608000
4644,4,0,1066608000
6213,3,0,1066608000
2493,4,1,1066608000
2675,3,0,1065398400
2311,4,0,1063756800
4258,4,1,1064188800
7255,3,0,1065398400
3910,4,0,1071446400
3910,4,0,1071446400
3910,4,0,1071446400
3910,4,0,1071446400
3906,2,0,1078272000
3906,4,0,1078272000
3813,4,0,1071446400
3813,4,0,1071446400
5395,4,1,1069027200
5395,4,1,1069027200
1464,4,0,1069027200
2401,4,0,1069027200
2403,2,0,1069027200
3905,3,0,1086048000
7027,3,0,1071446400
4570,3,0,1071446400
4570,3,0,1071446400
3488,3,0,1071446400
3488,3,0,1071446400
319,4,0,1073260800
3489,3,0,1074556800
3489,3,0,1074556800
3489,3,0,1074556800
3832,4,1,1074556800
1467,3,0,1076976000
6238,3,0,1057190400
6453,4,1,1072828800
6648,4,0,1072828800
4361,4,0,1067904000
6555,4,1,1067817600
6555,4,1,1067817600
377,4,0,1072656000
4993,6,0,1069891200
571,6,0,1072828800
1983,6,0,1072828800
4023,4,1,1072828800
4023,4,1,1072828800
2041,4,1,1072828800
5480,3,0,1072828800
6189,4,0,1072828800
6974,6,0,1238630400
6266,3,0,1076976000
3772,3,0,1076976000
5595,3,0,1078272000
5595,3,0,1078272000
5920,3,0,1079308800
3905,2,0,1086048000
1985,4,0,1083628800
1985,2,0,1083628800
3406,4,0,1083628800
185,3,0,1080518400
3788,4,1,1096329600
3788,4,1,1096329600
3788,4,1,1096329600
3788,2,1,1096329600
3788,4,1,1096329600
3788,4,1,1096329600
3905,4,0,1099440000
3905,4,0,1099440000
3905,4,1,1099440000
690,3,1,1091750400
690,3,1,1091750400
3910,3,0,1091750400
3910,3,0,1091750400
3910,3,0,1091750400
6340,2,0,1092787200
6340,4,0,1092787200
4834,6,1,1101168000
2872,4,1,1101168000
2872,4,1,1101168000
5430,2,1,1101168000
5430,4,1,1101168000
5412,4,1,1101168000
5412,4,1,1101168000
5904,4,1,1101168000
5904,4,1,1101168000
4608,3,1,1101168000
6388,4,0,1101168000
6824,2,1,1101168000
2919,4,0,1081987200
2919,4,0,1081987200
6288,4,0,1081987200
5654,4,1,1102291200
1423,4,0,1087171200
1423,4,0,1087171200
6217,4,0,1089158400
6217,2,0,1089158400
7126,4,0,1086048000
3499,3,0,1101168000
1424,4,1,1091750400
5921,2,0,1089158400
483,4,0,1089158400
483,4,0,1089158400
6285,2,0,1089158400
